72.31821521150687,75.05495822093495,78.42074487783151
86.56228110456915,90.87138654372536,91.44217249675349
102.25110311459835,108.76215117935061,115.68965062323053
130.05107987793926,136.28630062241788,137.04775336582662
149.11336384476186,154.18430108215807,154.18430108215807
157.87968250710017,162.17218128473,167.45681009168348
-178.93051266682713,-177.954561600341,-169.3972957946489
-146.25188254709508,-135.50648790121292,-134.20100003460004
-114.60729824103994,-106.58368739844926,-101.83438645062473
-97.05147065097694,-90.05784932019992,-89.09030985953963
-69.45245858644981,-57.243119416369964,-46.288442109693534
-34.81700433775438,-24.89567271533338,-16.697316963731122
-4.72052311954567,-1.280107495567632,-0.3941123949086623
5.462820714804039,8.005877278554218,10.152155830663306
11.793060553979362,13.973813304969175,18.51366944884364
28.14693906812816,33.11906745120293,38.09907636390327
47.26896507121574,51.87901928956476,56.257402321958104
64.21352031644402,67.77158146956887,71.05368067094467
76.84115663066872,78.83505147473461,78.83505147473461
83.14672033197941,86.13765184632854,89.01432855054489
92.50684162077195,96.27661277424792,100.32145634984369
109.1692774003677,113.90389447369876,118.77639864968717
128.66308754604756,133.53223678630906,137.74482318112956
145.68998832424023,145.68998832424023,146.7936390252619
151.25816842923072,154.13776124045665,157.60926013642967
167.0475448536165,173.487630649694,-179.53728931836443
-170.12185290808918,-159.132778892383,-147.11212667628405
-135.02563215976124,-125.03986896821152,-115.23355514380998
-101.83438645062473,-101.83438645062473,-97.83678534068333
-90.05784932019992,-81.71371905355525,-70.75678141579922
-47.63399015035718,-46.288442109693534,-36.02286679979173
-17.52642318070798,-10.732098100554834,-5.2593597771588305
-0.8321223649910338,2.039600133313251,5.1513892462279145
9.930555482374448,11.793060553979362,11.793060553979362
17.99836313861734,22.720894365423376,27.598209838225348
37.54768993336869,42.47221487857531,46.744246852957275
55.783415083838285,59.93027650905573,63.800835835202484
70.70230757292815,73.74884824402169,76.54514266355928
78.83505147473461,80.10963529550301,82.82980719213468
88.64317687801143,89.01432855054489,92.10514515883139
99.85875266030646,104.13725720770809,108.65425619141783
118.2301930497362,123.16970134962992,128.11623420111007
137.22571825114676,141.8075865434297,145.68998832424023
-131.24694303923272,-135.82047752437822,-136.40096481983144
-144.81522632149947,-147.91233454109175,-150.48766114420567
-154.49824166357615,-156.08278866694215,-156.71843446856258
-154.76313027411487,-151.00597513628043,-147.46480563470786
-141.05003036576684,-138.17094219114097,-135.4999539519178
-109.252071963904,-105.92316114872784,-102.4478689525531
-95.1325546077855,-91.34263724618431,-87.93281080445372
-80.24693440703554,-76.46325626466287,-73.5755051556263
-73.06150343234353,-72.12374157047793,-71.0424700675679
-68.29890130982446,-66.52685097067139,-64.37866821775378
-58.39512748994977,-54.107647162189565,-48.46520641603759
-40.88678335624798,-31.91989299756083,-18.720741183712054
11.117772259333334,25.641381297958304,25.641381297958304
38.5862348785486,40.23287787514,59.811290709442474
99.26683971068816,128.7051504464234,131.8957051763565
159.92108603981916,165.628109450806,169.1999235968768
173.381332897943,174.70364091114772,175.73570232721
177.24103913356493,177.80644574989574,178.28512378216627
179.5706260562528,-179.99980852296252,-176.05739559892714
-167.2404100735892,-162.95817465222933,-158.8187465074702
-151.09363028542595,-147.54717158475438,-144.22321410248728
-138.23753956305535,-135.5616844172776,-112.76484229965054
-106.30053229361506,-102.84075126807153,-99.24966982608791
-91.76669192774719,-88.36029618438461,-84.50908478264894
-76.88016243439684,-73.5755051556263,-73.5755051556263
-72.23448000486738,-71.17069042765442,-69.93306013816624
-66.74044044595794,-64.63942681975297,-62.05312420781723
-54.6422113576508,-49.17539352652838,-42.774924281635975
-33.175504589843946,-20.356356236580826,-4.360406882310026
25.641381297958304,25.641381297958304,28.240830456333924
38.5862348785486,56.5838892666845,89.46586837216178
125.24850469769613,128.7051504464234,148.05317994473756
165.1260240623588,168.8714192246708,171.39808482600478
174.57302317835766,175.6323759135143,176.4793990192896
177.74830305526532,178.2355965790569,178.28512378216627
179.5706260562528,-176.5510059886799,-172.1142222426095
-163.42763123064336,-159.2705023389623,-155.28659425840758
133.31066129101643,133.62989044010558,134.1428811816584
134.64939321478133,134.70164807336016,134.74434150327977
134.79528531691423,134.89720682410916,137.40670346948545
144.84602343372103,148.54444950125864,152.18828100406523
159.20625394245005,162.53744180533508,165.72912022665767
-163.7263949841557,-160.78168270707386,-157.6291532186345
-150.69953727917354,-146.93700278068144,-142.99809205206301
-135.17822930886584,-134.70683977927087,-130.9085106872794
-124.698004388291,-124.67672274149398,-124.44008450311826
-123.73956711094733,-123.27784190310307,-122.70663603406985
-121.03265072717979,-119.73608942486175,-117.86153020059682
-109.6846818730795,-100.0468896855279,-98.15100042485015
-24.69772319307857,-10.606033821104887,18.356148215581776
36.48604074347047,36.74544119460645,48.37424635091512
84.4880343624505,95.45544515274219,104.36095259441001
115.36646915498619,118.87972774196697,121.60713836062243
125.53909175334051,126.996444078506,128.22018758358183
130.1576126443073,130.93670907539996,131.40179241433057
134.02318751918708,137.29458133457732,141.0102155208537
148.4330912236485,152.0789949835086,155.64367808548664
162.43853752696972,165.63460970215698,-164.0409778206573
-157.98979107633957,-154.65098443791317,-151.1058247299514
-143.44369450303648,-139.37033521702375,-135.64865555850736
-131.38535407048872,-127.08521241231111,-124.698004388291
